,order_id,order_line,order_date,product_id,quantity,price,total_price,model,description,bikeshop_name,location,terrain,terrain2,frame_material
3628,477,5,2012-06-04,92,1,980,980,Trail 4,Mountain - Sport - Aluminum,Indianapolis Velocipedes,"Indianapolis, IN",Mountain,Sport,Aluminum
3629,477,6,2012-06-04,28,1,3200,3200,Synapse Carbon Ultegra 3,Road - Endurance Road - Carbon,Indianapolis Velocipedes,"Indianapolis, IN",Road,Endurance Road,Carbon
3630,477,7,2012-06-04,45,1,1960,1960,SuperX 105,Road - Cyclocross - Carbon,Indianapolis Velocipedes,"Indianapolis, IN",Road,Cyclocross,Carbon
3631,477,8,2012-06-04,8,3,2660,7980,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,Indianapolis Velocipedes,"Indianapolis, IN",Road,Elite Road,Carbon
3632,477,9,2012-06-04,43,1,3500,3500,SuperX Hi-Mod CX1,Road - Cyclocross - Carbon,Indianapolis Velocipedes,"Indianapolis, IN",Road,Cyclocross,Carbon
3633,477,10,2012-06-04,6,1,3940,3940,Supersix Evo Red,Road - Elite Road - Carbon,Indianapolis Velocipedes,"Indianapolis, IN",Road,Elite Road,Carbon
3634,477,11,2012-06-04,34,1,1570,1570,Synapse Disc 105,Road - Endurance Road - Aluminum,Indianapolis Velocipedes,"Indianapolis, IN",Road,Endurance Road,Aluminum
3635,478,1,2012-06-05,97,1,415,415,Catalyst 4,Mountain - Sport - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Sport,Aluminum
3636,478,2,2012-06-05,79,1,3200,3200,Bad Habit 1,Mountain - Trail - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum
3637,478,3,2012-06-05,61,1,3200,3200,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Cross Country Race,Aluminum
3638,478,4,2012-06-05,73,1,1840,1840,F-Si 3,Mountain - Cross Country Race - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Cross Country Race,Aluminum
3639,478,5,2012-06-05,9,1,2240,2240,Supersix Evo 105,Road - Elite Road - Carbon,Portland Bi-peds,"Portland, OR",Road,Elite Road,Carbon
3640,478,6,2012-06-05,85,3,3730,11190,Habit Carbon 3,Mountain - Trail - Carbon,Portland Bi-peds,"Portland, OR",Mountain,Trail,Carbon
3641,479,1,2012-06-06,72,1,2060,2060,F-Si 2,Mountain - Cross Country Race - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum
3642,479,2,2012-06-06,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
3643,479,3,2012-06-06,58,1,6390,6390,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
3644,479,4,2012-06-06,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum
3645,479,5,2012-06-06,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon
3646,479,6,2012-06-06,60,2,4260,8520,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
3647,480,1,2012-06-06,58,1,6390,6390,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
3648,480,2,2012-06-06,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3649,480,3,2012-06-06,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3650,480,4,2012-06-06,85,1,3730,3730,Habit Carbon 3,Mountain - Trail - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon
3651,480,5,2012-06-06,74,1,3730,3730,Fat CAAD1,Mountain - Fat Bike - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum
3652,480,6,2012-06-06,86,1,2880,2880,Habit 4,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
3653,481,1,2012-06-06,10,1,1840,1840,Supersix Evo Tiagra,Road - Elite Road - Carbon,Nashville Cruisers,"Nashville, TN",Road,Elite Road,Carbon
3654,482,1,2012-06-07,93,5,815,4075,Trail 5,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3655,482,2,2012-06-07,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
3656,482,3,2012-06-07,72,1,2060,2060,F-Si 2,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
3657,483,1,2012-06-08,41,2,2700,5400,Slice Ultegra,Road - Triathalon - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Triathalon,Carbon
3658,483,2,2012-06-08,78,1,1620,1620,Beast of the East 3,Mountain - Trail - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum
3659,483,3,2012-06-08,32,1,1840,1840,Syapse Carbon Tiagra,Road - Endurance Road - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon
3660,483,4,2012-06-08,37,2,870,1740,Synapse Claris,Road - Endurance Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum
3661,483,5,2012-06-08,44,1,2450,2450,SuperX Ultegra,Road - Cyclocross - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon
3662,483,6,2012-06-08,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon
3663,483,7,2012-06-08,50,1,3200,3200,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon
3664,483,8,2012-06-08,38,1,7000,7000,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Triathalon,Carbon
3665,483,9,2012-06-08,59,2,5330,10660,Scalpel-Si Carbon 3,Mountain - Cross Country Race - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon
3666,483,10,2012-06-08,94,1,705,705,Catalyst 1,Mountain - Sport - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum
3667,483,11,2012-06-08,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum
3668,483,12,2012-06-08,20,1,1030,1030,CAAD8 Sora,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
3669,483,13,2012-06-08,10,1,1840,1840,Supersix Evo Tiagra,Road - Elite Road - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon
3670,483,14,2012-06-08,39,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Triathalon,Carbon
3671,483,15,2012-06-08,33,3,2130,6390,Synapse Disc Adventure,Road - Endurance Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum
3672,483,16,2012-06-08,77,1,2130,2130,Beast of the East 2,Mountain - Trail - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum
3673,483,17,2012-06-08,58,1,6390,6390,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon
3674,483,18,2012-06-08,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon
3675,483,19,2012-06-08,57,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon
3676,483,20,2012-06-08,65,1,3200,3200,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum
3677,483,21,2012-06-08,74,1,3730,3730,Fat CAAD1,Mountain - Fat Bike - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Fat Bike,Aluminum
3678,483,22,2012-06-08,21,1,815,815,CAAD8 Claris,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
3679,483,23,2012-06-08,92,1,980,980,Trail 4,Mountain - Sport - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum
3680,483,24,2012-06-08,54,2,3200,6400,Trigger Carbon 4,Mountain - Over Mountain - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon
3681,483,25,2012-06-08,8,1,2660,2660,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon
3682,483,26,2012-06-08,79,1,3200,3200,Bad Habit 1,Mountain - Trail - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum
3683,483,27,2012-06-08,90,2,1350,2700,Trail 2,Mountain - Sport - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum
3684,483,28,2012-06-08,18,1,1410,1410,CAAD8 105,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
3685,483,29,2012-06-08,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum
3686,483,30,2012-06-08,14,2,2660,5320,CAAD Disc Ultegra,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
3687,484,1,2012-06-08,87,1,2340,2340,Habit 5,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
3688,485,1,2012-06-08,88,1,1950,1950,Habit 6,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
3689,486,1,2012-06-08,4,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road - Elite Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon
3690,486,2,2012-06-08,23,1,7460,7460,Synapse Hi-Mod Disc Red,Road - Endurance Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon
3691,486,3,2012-06-08,31,1,2240,2240,Synapse Carbon 105,Road - Endurance Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon
3692,486,4,2012-06-08,1,1,12790,12790,Supersix Evo Black Inc.,Road - Elite Road - Carbon,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon
3693,487,1,2012-06-08,43,1,3500,3500,SuperX Hi-Mod CX1,Road - Cyclocross - Carbon,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon
3694,488,1,2012-06-12,70,1,2880,2880,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
3695,488,2,2012-06-12,36,2,1030,2060,Synapse Sora,Road - Endurance Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Aluminum
3696,488,3,2012-06-12,13,1,3200,3200,CAAD12 Red,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
3697,488,4,2012-06-12,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon
3698,488,5,2012-06-12,29,1,2660,2660,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon
3699,488,6,2012-06-12,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3700,488,7,2012-06-12,54,1,3200,3200,Trigger Carbon 4,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
3701,488,8,2012-06-12,47,1,7990,7990,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
3702,488,9,2012-06-12,95,2,585,1170,Catalyst 2,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3703,488,10,2012-06-12,66,1,11190,11190,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
3704,488,11,2012-06-12,8,1,2660,2660,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
3705,488,12,2012-06-12,21,1,815,815,CAAD8 Claris,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
3706,488,13,2012-06-12,18,1,1410,1410,CAAD8 105,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
3707,488,14,2012-06-12,19,1,1250,1250,CAAD8 Tiagra,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
3708,488,15,2012-06-12,60,1,4260,4260,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
3709,488,16,2012-06-12,45,2,1960,3920,SuperX 105,Road - Cyclocross - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon
3710,488,17,2012-06-12,91,1,1080,1080,Trail 3,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3711,488,18,2012-06-12,9,1,2240,2240,Supersix Evo 105,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
3712,488,19,2012-06-12,97,2,415,830,Catalyst 4,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3713,488,20,2012-06-12,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3714,488,21,2012-06-12,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
3715,488,22,2012-06-12,57,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
3716,488,23,2012-06-12,73,1,1840,1840,F-Si 3,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
3717,488,24,2012-06-12,94,1,705,705,Catalyst 1,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3718,488,25,2012-06-12,65,1,3200,3200,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
3719,489,1,2012-06-14,73,2,1840,3680,F-Si 3,Mountain - Cross Country Race - Aluminum,Miami Race Equipment,"Miami, FL",Mountain,Cross Country Race,Aluminum
3720,489,2,2012-06-14,20,1,1030,1030,CAAD8 Sora,Road - Elite Road - Aluminum,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum
3721,489,3,2012-06-14,23,1,7460,7460,Synapse Hi-Mod Disc Red,Road - Endurance Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon
3722,489,4,2012-06-14,29,2,2660,5320,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon
3723,489,5,2012-06-14,44,1,2450,2450,SuperX Ultegra,Road - Cyclocross - Carbon,Miami Race Equipment,"Miami, FL",Road,Cyclocross,Carbon
3724,489,6,2012-06-14,5,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road - Elite Road - Carbon,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon
3725,489,7,2012-06-14,36,1,1030,1030,Synapse Sora,Road - Endurance Road - Aluminum,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Aluminum
3726,490,1,2012-06-15,86,1,2880,2880,Habit 4,Mountain - Trail - Aluminum,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Trail,Aluminum
3727,490,2,2012-06-15,41,1,2700,2700,Slice Ultegra,Road - Triathalon - Carbon,Ann Arbor Speed,"Ann Arbor, MI",Road,Triathalon,Carbon
3728,491,1,2012-06-15,31,1,2240,2240,Synapse Carbon 105,Road - Endurance Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon
3729,491,2,2012-06-15,44,1,2450,2450,SuperX Ultegra,Road - Cyclocross - Carbon,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon
3730,491,3,2012-06-15,49,4,3840,15360,Jekyll Carbon 3,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
3731,491,4,2012-06-15,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3732,491,5,2012-06-15,15,1,2240,2240,CAAD12 Ultegra,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
3733,491,6,2012-06-15,80,1,2660,2660,Bad Habit 2,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
3734,491,7,2012-06-15,47,2,7990,15980,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon
3735,491,8,2012-06-15,29,1,2660,2660,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon
3736,491,9,2012-06-15,45,1,1960,1960,SuperX 105,Road - Cyclocross - Carbon,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon
3737,491,10,2012-06-15,89,1,1520,1520,Trail 1,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3738,491,11,2012-06-15,58,1,6390,6390,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
3739,491,12,2012-06-15,79,1,3200,3200,Bad Habit 1,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
3740,491,13,2012-06-15,75,1,2130,2130,Fat CAAD2,Mountain - Fat Bike - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum
3741,491,14,2012-06-15,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum
3742,491,15,2012-06-15,56,1,9060,9060,Scalpel-Si Race,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
3743,491,16,2012-06-15,65,1,3200,3200,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum
3744,491,17,2012-06-15,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3745,491,18,2012-06-15,62,1,6390,6390,Scalpel 29 Carbon Race,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
3746,491,19,2012-06-15,95,1,585,585,Catalyst 2,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3747,491,20,2012-06-15,73,1,1840,1840,F-Si 3,Mountain - Cross Country Race - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum
3748,491,21,2012-06-15,91,2,1080,2160,Trail 3,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3749,491,22,2012-06-15,74,2,3730,7460,Fat CAAD1,Mountain - Fat Bike - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum
3750,491,23,2012-06-15,46,1,1750,1750,SuperX Rival CX1,Road - Cyclocross - Carbon,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon
3751,491,24,2012-06-15,83,1,5330,5330,Habit Carbon 2,Mountain - Trail - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon
3752,491,25,2012-06-15,63,1,5330,5330,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
3753,491,26,2012-06-15,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
3754,491,27,2012-06-15,6,1,3940,3940,Supersix Evo Red,Road - Elite Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon
3755,491,28,2012-06-15,13,6,3200,19200,CAAD12 Red,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
3756,491,29,2012-06-15,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon
3757,491,30,2012-06-15,40,1,3200,3200,Slice Ultegra D12,Road - Triathalon - Carbon,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon
3758,492,1,2012-06-18,52,2,5970,11940,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
3759,492,2,2012-06-18,74,1,3730,3730,Fat CAAD1,Mountain - Fat Bike - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum
3760,493,1,2012-06-18,92,1,980,980,Trail 4,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3761,493,2,2012-06-18,94,2,705,1410,Catalyst 1,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
3762,494,1,2012-06-18,13,1,3200,3200,CAAD12 Red,Road - Elite Road - Aluminum,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum
3763,494,2,2012-06-18,30,1,2660,2660,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Carbon
3764,495,1,2012-06-19,19,1,1250,1250,CAAD8 Tiagra,Road - Elite Road - Aluminum,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum
3765,496,1,2012-06-19,48,1,6070,6070,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon
3766,496,2,2012-06-19,12,3,4260,12780,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,Tampa 29ers,"Tampa, FL",Road,Elite Road,Aluminum
3767,496,3,2012-06-19,24,1,5860,5860,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon
3768,496,4,2012-06-19,38,1,7000,7000,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,Tampa 29ers,"Tampa, FL",Road,Triathalon,Carbon
3769,496,5,2012-06-19,55,1,12790,12790,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon
3770,496,6,2012-06-19,57,3,7460,22380,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon
3771,497,1,2012-06-19,52,2,5970,11940,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Louisville Race Equipment,"Louisville, KY",Mountain,Over Mountain,Carbon
3772,497,2,2012-06-19,11,1,5860,5860,CAAD12 Black Inc,Road - Elite Road - Aluminum,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Aluminum
3773,498,1,2012-06-19,55,1,12790,12790,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon
3774,499,1,2012-06-19,78,1,1620,1620,Beast of the East 3,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
3775,499,2,2012-06-19,75,1,2130,2130,Fat CAAD2,Mountain - Fat Bike - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum
3776,499,3,2012-06-19,88,1,1950,1950,Habit 6,Mountain - Trail - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum
3777,499,4,2012-06-19,21,1,815,815,CAAD8 Claris,Road - Elite Road - Aluminum,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum
3778,499,5,2012-06-19,10,1,1840,1840,Supersix Evo Tiagra,Road - Elite Road - Carbon,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon
